training_start,training_end,country,specification_id,p,d,q,P,D,Q,seasonal_period,burn_in,state_space_loglikelihood_burn,conservative_burn_in,n_effective,acf_threshold,residual_adequacy_rejected,residual_adequacy_reason,warnings,diagnostic,lag,value,threshold,flagged
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,0.0647391281401271,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.11111354859674986,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,-0.14133330332105984,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.17237221442230055,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.29221713037624714,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.2698718641237871,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.2314826453927038,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.2117194880173868,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,-0.07568101799314172,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,-0.14568974419708622,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,-0.06648584543185176,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.23138811843329352,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.23275980590052062,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.31213492691417766,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,-0.2798357684192418,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,-0.21378293954385125,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,-0.09531505776275763,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,0.06817099839498839,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,0.13111054028538635,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,0.39962161088278064,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.4568782625854324,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,0.8079621863066158,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,0.46145755731231064,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,0.4142247114611769,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,0.12100619181594179,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,0.07609961602042083,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.11336815753837652,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.19730741219691206,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.27989172260639383,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.2701400639099031,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.2200213137891344,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.20457506101150558,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,-0.08134532416505981,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.13734830752100394,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,-0.07410891684011295,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.21626789949716146,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.2293320307770424,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.2964620883694022,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.28038559249237244,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.21261031478678225,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.09277508403751902,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,0.06974144367695768,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,0.1471537930694505,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,0.38733469149360367,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,0.43326166513685715,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,0.7303948585381864,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,75408.17744041923,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,143654.30866987284,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.05644201446549371,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,0.08347179784094418,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,-0.08915552208793318,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.008363600419255232,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,-0.03882759510833638,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.12852180815973402,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.16224218246619218,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.12554507662049874,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.07936869946598914,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.0906658612556171,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.10450816278739769,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,-0.027232761483249986,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.1295326648820205,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.10001351080800207,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.0872300428636822,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.15074819491083521,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,-0.16166003954003563,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,-0.14581612918426223,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,-0.01199510859560608,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,0.000906299219489057,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,-0.027284506218798146,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,0.053074760166998684,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.1322731816880242,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,0.7370009036088845,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,0.14377646216538906,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,0.07323745675577445,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,-0.042660021956035875,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,0.005831327696708933,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.03721033893339219,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.14137699937099862,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.17069647717582503,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.11138665881960512,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.07367643248781049,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.07889173283617629,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,0.08456047472058002,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.015137779413716402,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,0.10973025626006969,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.08489628039199681,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.08604909687841669,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.13285418756966116,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.17054252433754444,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.1507013513158135,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.01723890448181995,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,0.0026089352159471,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,0.004818725014857008,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,0.07637275360902879,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,0.12406014929879433,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,0.635435402426569,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,27097.05871270634,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,49230.27247641809,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.007297222148970771,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,-0.03297649552434582,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,-0.019084411804289172,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.06990698094429248,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,0.03194542259986161,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.0965498234004331,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.13495766317108202,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.0875377324233317,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.08891155361781877,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.11565344227877179,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.04369470098543174,0.05,False
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,-0.08234864698416955,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.07395255828983076,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.12437984754505926,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.09911051030541675,0.05,True
2020-01-01,2023-12-31,Germany,sarima_p2_d1_q0_P0_D0_Q0_s24,2,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.10590441140460485,0.05,True
