country,local_date,daily_mean_load_mwh,daily_mean_temperature_c,hourly_count,weekday,public_holiday_flag,holiday_name,day_type,matching_baseline_mwh,relative_load_deviation_pct
Germany,2023-01-20,60111.08,-1.04,24,Friday,0,,ordinary weekday,58730.76,2.35
Germany,2023-01-21,54090.67,-1.31,24,Saturday,0,,weekend,,
Germany,2023-01-22,50630.81,-0.21,24,Sunday,0,,weekend,,
Germany,2023-01-23,59835.20,0.24,24,Monday,0,,ordinary weekday,58439.04,2.39
Germany,2023-01-24,59743.10,0.60,24,Tuesday,0,,ordinary weekday,59450.40,0.49
Germany,2023-01-25,60561.60,-0.49,24,Wednesday,0,,ordinary weekday,60250.19,0.52
Germany,2023-01-26,62273.22,-0.76,24,Thursday,0,,ordinary weekday,60718.88,2.56
Germany,2023-01-27,61057.09,0.30,24,Friday,0,,ordinary weekday,58730.76,3.96
Germany,2023-01-28,52589.21,-0.76,24,Saturday,0,,weekend,,
Germany,2023-01-29,50870.04,-0.77,24,Sunday,0,,weekend,,
Germany,2023-01-30,62344.42,2.40,24,Monday,0,,ordinary weekday,58439.04,6.68
Germany,2023-01-31,61948.60,2.83,24,Tuesday,0,,ordinary weekday,59450.40,4.20
Germany,2023-02-01,62113.29,3.90,24,Wednesday,0,,ordinary weekday,59782.09,3.90
Germany,2023-02-02,62201.08,4.27,24,Thursday,0,,ordinary weekday,60476.87,2.85
Germany,2023-02-03,61444.30,5.94,24,Friday,0,,ordinary weekday,60089.45,2.25
Germany,2023-02-04,51539.83,3.31,24,Saturday,0,,weekend,,
Germany,2023-02-05,49253.88,1.37,24,Sunday,0,,weekend,,
Germany,2023-02-06,59095.48,0.39,24,Monday,0,,ordinary weekday,57829.51,2.19
Germany,2023-02-07,60214.09,-1.38,24,Tuesday,0,,ordinary weekday,58602.50,2.75
Germany,2023-02-08,61069.26,-1.54,24,Wednesday,0,,ordinary weekday,59782.09,2.15
Germany,2023-02-09,62571.16,-1.09,24,Thursday,0,,ordinary weekday,60476.87,3.46
Germany,2023-02-10,61264.07,1.08,24,Friday,0,,ordinary weekday,60089.45,1.95
Germany,2023-02-11,53297.67,3.78,24,Saturday,0,,weekend,,
Germany,2023-02-12,47815.91,4.97,24,Sunday,0,,weekend,,
Germany,2023-02-13,57810.97,4.40,24,Monday,0,,ordinary weekday,57829.51,-0.03
Germany,2023-02-14,58120.74,3.32,24,Tuesday,0,,ordinary weekday,58602.50,-0.82
Germany,2023-02-15,58722.72,3.15,24,Wednesday,0,,ordinary weekday,59782.09,-1.77
Germany,2023-02-16,59443.56,4.90,24,Thursday,0,,ordinary weekday,60476.87,-1.71
Germany,2023-02-17,59384.69,8.74,24,Friday,0,,ordinary weekday,60089.45,-1.17
Germany,2023-02-18,51179.45,8.44,24,Saturday,0,,weekend,,
Germany,2023-02-19,46967.61,6.70,24,Sunday,0,,weekend,,
Germany,2023-02-20,56993.93,6.97,24,Monday,0,,ordinary weekday,57829.51,-1.44
Germany,2023-02-21,57804.81,7.63,24,Tuesday,0,,ordinary weekday,58602.50,-1.36
Germany,2023-02-22,57223.10,7.18,24,Wednesday,0,,ordinary weekday,59782.09,-4.28
Germany,2023-02-23,57691.68,7.26,24,Thursday,0,,ordinary weekday,60476.87,-4.61
Germany,2023-02-24,58264.72,4.56,24,Friday,0,,ordinary weekday,60089.45,-3.04
Germany,2023-02-25,53005.03,2.15,24,Saturday,0,,weekend,,
Germany,2023-02-26,48905.43,-0.46,24,Sunday,0,,weekend,,
Germany,2023-02-27,57417.67,-0.47,24,Monday,0,,ordinary weekday,57829.51,-0.71
Germany,2023-02-28,58270.35,-0.04,24,Tuesday,0,,ordinary weekday,58602.50,-0.57
Germany,2023-03-01,58257.39,0.50,24,Wednesday,0,,ordinary weekday,57881.63,0.65
Germany,2023-03-02,58326.12,1.80,24,Thursday,0,,ordinary weekday,57555.79,1.34
Germany,2023-03-03,57699.43,1.72,24,Friday,0,,ordinary weekday,56833.38,1.52
Germany,2023-03-04,52335.00,2.30,24,Saturday,0,,weekend,,
Germany,2023-03-05,48023.72,1.96,24,Sunday,0,,weekend,,
Germany,2023-03-06,57874.47,1.65,24,Monday,0,,ordinary weekday,56792.22,1.91
Germany,2023-03-07,60399.29,2.36,24,Tuesday,0,,ordinary weekday,58294.06,3.61
Germany,2023-03-08,58418.20,2.24,24,Wednesday,0,,ordinary weekday,57881.63,0.93
Germany,2023-03-09,57037.98,5.06,24,Thursday,0,,ordinary weekday,57555.79,-0.90
Germany,2023-03-10,57682.27,5.63,24,Friday,0,,ordinary weekday,56833.38,1.49
Germany,2023-03-11,51169.30,0.84,24,Saturday,0,,weekend,,
Germany,2023-03-12,47486.46,2.98,24,Sunday,0,,weekend,,
Germany,2023-03-13,58574.52,10.65,24,Monday,0,,ordinary weekday,56792.22,3.14
Germany,2023-03-14,59245.11,7.40,24,Tuesday,0,,ordinary weekday,58294.06,1.63
Germany,2023-03-15,59180.51,2.63,24,Wednesday,0,,ordinary weekday,57881.63,2.24
Germany,2023-03-16,58205.85,3.68,24,Thursday,0,,ordinary weekday,57555.79,1.13
Germany,2023-03-17,57036.69,8.51,24,Friday,0,,ordinary weekday,56833.38,0.36
Germany,2023-03-18,47041.98,10.53,24,Saturday,0,,weekend,,
Germany,2023-03-19,43612.88,9.48,24,Sunday,0,,weekend,,
Germany,2023-03-20,54704.18,7.95,24,Monday,0,,ordinary weekday,56792.22,-3.68
Germany,2023-03-21,55966.99,9.08,24,Tuesday,0,,ordinary weekday,58294.06,-3.99
Germany,2023-03-22,56609.36,10.62,24,Wednesday,0,,ordinary weekday,57881.63,-2.20
Germany,2023-03-23,57120.41,11.73,24,Thursday,0,,ordinary weekday,57555.79,-0.76
Germany,2023-03-24,56055.91,11.35,24,Friday,0,,ordinary weekday,56833.38,-1.37
Germany,2023-03-25,48187.51,8.48,24,Saturday,0,,weekend,,
Germany,2023-03-26,45592.70,7.05,23,Sunday,0,,weekend,,
Germany,2023-03-27,56015.70,3.49,24,Monday,0,,ordinary weekday,56792.22,-1.37
Germany,2023-03-28,57564.84,3.18,24,Tuesday,0,,ordinary weekday,58294.06,-1.25
Germany,2023-03-29,56942.71,7.27,24,Wednesday,0,,ordinary weekday,57881.63,-1.62
Germany,2023-03-30,57088.57,11.44,24,Thursday,0,,ordinary weekday,57555.79,-0.81
Germany,2023-03-31,55692.62,9.81,24,Friday,0,,ordinary weekday,56833.38,-2.01
Germany,2023-04-01,49993.03,7.87,24,Saturday,0,,weekend,,
Germany,2023-04-02,46404.55,5.44,24,Sunday,0,,weekend,,
Germany,2023-04-03,54956.11,3.04,24,Monday,0,,ordinary weekday,54032.77,1.71
Germany,2023-04-04,55357.18,1.90,24,Tuesday,0,,ordinary weekday,54549.31,1.48
Germany,2023-04-05,54958.53,2.89,24,Wednesday,0,,ordinary weekday,54966.12,-0.01
Germany,2023-04-06,54219.61,4.72,24,Thursday,0,,ordinary weekday,54543.10,-0.59
Germany,2023-04-07,45337.17,5.96,24,Friday,1,Good Friday,weekday public holiday,53058.86,-14.55
Germany,2023-04-08,44036.28,6.10,24,Saturday,0,,weekend,,
Germany,2023-04-09,38759.57,7.44,24,Sunday,0,,weekend,,
Germany,2023-04-10,41303.32,9.24,24,Monday,1,Easter Monday,weekday public holiday,54032.77,-23.56
Germany,2023-04-11,52472.62,8.89,24,Tuesday,0,,ordinary weekday,54549.31,-3.81
Germany,2023-04-12,54912.61,7.68,24,Wednesday,0,,ordinary weekday,54966.12,-0.10
Germany,2023-04-13,54285.53,7.45,24,Thursday,0,,ordinary weekday,54543.10,-0.47
Germany,2023-04-14,53082.57,6.96,24,Friday,0,,ordinary weekday,53058.86,0.04
Germany,2023-04-15,47256.91,7.00,24,Saturday,0,,weekend,,
Germany,2023-04-16,43669.93,7.98,24,Sunday,0,,weekend,,
Germany,2023-04-17,53689.00,8.61,24,Monday,0,,ordinary weekday,54032.77,-0.64
Germany,2023-04-18,55030.95,8.28,24,Tuesday,0,,ordinary weekday,54549.31,0.88
Germany,2023-04-19,55272.46,8.15,24,Wednesday,0,,ordinary weekday,54966.12,0.56
Germany,2023-04-20,55749.19,7.07,24,Thursday,0,,ordinary weekday,54543.10,2.21
Germany,2023-04-21,53004.36,11.00,24,Friday,0,,ordinary weekday,53058.86,-0.10
Germany,2023-04-22,44626.14,13.46,24,Saturday,0,,weekend,,
Germany,2023-04-23,41159.35,12.86,24,Sunday,0,,weekend,,
Germany,2023-04-24,53453.19,10.00,24,Monday,0,,ordinary weekday,54032.77,-1.07
Germany,2023-04-25,55336.50,7.15,24,Tuesday,0,,ordinary weekday,54549.31,1.44
Germany,2023-04-26,54720.86,5.97,24,Wednesday,0,,ordinary weekday,54966.12,-0.45
Germany,2023-04-27,53918.08,7.72,24,Thursday,0,,ordinary weekday,54543.10,-1.15
Germany,2023-04-28,53089.64,10.43,24,Friday,0,,ordinary weekday,53058.86,0.06
Germany,2023-04-29,45770.70,11.21,24,Saturday,0,,weekend,,
Germany,2023-04-30,40680.28,10.14,24,Sunday,0,,weekend,,
Germany,2023-05-01,41176.57,11.12,24,Monday,1,Labour Day,weekday public holiday,52383.62,-21.39
Germany,2023-05-02,52803.96,9.88,24,Tuesday,0,,ordinary weekday,52921.43,-0.22
Germany,2023-05-03,53221.41,9.30,24,Wednesday,0,,ordinary weekday,53273.26,-0.10
Germany,2023-05-04,53411.51,12.03,24,Thursday,0,,ordinary weekday,53438.86,-0.05
Germany,2023-05-05,54461.74,14.13,24,Friday,0,,ordinary weekday,51199.42,6.37
Germany,2023-05-06,46455.24,13.20,24,Saturday,0,,weekend,,
Germany,2023-05-07,42934.73,13.69,24,Sunday,0,,weekend,,
Germany,2023-05-08,53342.34,13.41,24,Monday,0,,ordinary weekday,52383.62,1.83
Germany,2023-05-09,54720.70,14.16,24,Tuesday,0,,ordinary weekday,52921.43,3.40
Germany,2023-05-10,55102.20,13.13,24,Wednesday,0,,ordinary weekday,53273.26,3.43
Germany,2023-05-11,54622.71,12.19,24,Thursday,0,,ordinary weekday,53438.86,2.22
Germany,2023-05-12,53333.43,13.65,24,Friday,0,,ordinary weekday,51199.42,4.17
Germany,2023-05-13,44796.58,13.53,24,Saturday,0,,weekend,,
Germany,2023-05-14,40953.01,13.33,24,Sunday,0,,weekend,,
Germany,2023-05-15,51819.09,13.17,24,Monday,0,,ordinary weekday,52383.62,-1.08
Germany,2023-05-16,54320.47,10.91,24,Tuesday,0,,ordinary weekday,52921.43,2.64
Germany,2023-05-17,53862.53,9.34,24,Wednesday,0,,ordinary weekday,53273.26,1.11
Germany,2023-05-18,41547.58,10.16,24,Thursday,1,Ascension Day,weekday public holiday,53438.86,-22.25
Germany,2023-05-19,45842.94,12.07,24,Friday,0,,ordinary weekday,51199.42,-10.46
Germany,2023-05-20,43428.12,14.45,24,Saturday,0,,weekend,,
Germany,2023-05-21,41290.60,17.71,24,Sunday,0,,weekend,,
Germany,2023-05-22,51989.42,18.71,24,Monday,0,,ordinary weekday,52383.62,-0.75
Germany,2023-05-23,53558.50,14.63,24,Tuesday,0,,ordinary weekday,52921.43,1.20
Germany,2023-05-24,52538.04,11.37,24,Wednesday,0,,ordinary weekday,53273.26,-1.38
Germany,2023-05-25,52282.35,13.07,24,Thursday,0,,ordinary weekday,53438.86,-2.16
Germany,2023-05-26,51159.58,13.54,24,Friday,0,,ordinary weekday,51199.42,-0.08
Germany,2023-05-27,41576.72,14.51,24,Saturday,0,,weekend,,
Germany,2023-05-28,37535.71,15.88,24,Sunday,0,,weekend,,
Germany,2023-05-29,38536.25,15.37,24,Monday,1,Whit Monday,weekday public holiday,52383.62,-26.43
Germany,2023-05-30,49203.54,14.70,24,Tuesday,0,,ordinary weekday,52921.43,-7.03
Germany,2023-05-31,51642.14,16.64,24,Wednesday,0,,ordinary weekday,53273.26,-3.06
Germany,2023-06-01,52651.51,16.02,24,Thursday,0,,ordinary weekday,51321.39,2.59
Germany,2023-06-02,50952.44,14.58,24,Friday,0,,ordinary weekday,50804.72,0.29
Germany,2023-06-03,42493.41,15.46,24,Saturday,0,,weekend,,
Germany,2023-06-04,39551.23,16.27,24,Sunday,0,,weekend,,
Germany,2023-06-05,49918.16,17.38,24,Monday,0,,ordinary weekday,51749.13,-3.54
Germany,2023-06-06,51588.12,17.46,24,Tuesday,0,,ordinary weekday,53054.89,-2.76
Germany,2023-06-07,51262.60,17.92,24,Wednesday,0,,ordinary weekday,52863.33,-3.03
Germany,2023-06-08,44698.29,18.91,24,Thursday,0,,ordinary weekday,51321.39,-12.91
Germany,2023-06-09,47591.64,20.15,24,Friday,0,,ordinary weekday,50804.72,-6.32
Germany,2023-06-10,44281.06,20.68,24,Saturday,0,,weekend,,
Germany,2023-06-11,41667.72,21.32,24,Sunday,0,,weekend,,
Germany,2023-06-12,52528.70,20.70,24,Monday,0,,ordinary weekday,51749.13,1.51
Germany,2023-06-13,53220.01,19.40,24,Tuesday,0,,ordinary weekday,53054.89,0.31
Germany,2023-06-14,52647.08,18.28,24,Wednesday,0,,ordinary weekday,52863.33,-0.41
Germany,2023-06-15,52382.12,18.63,24,Thursday,0,,ordinary weekday,51321.39,2.07
Germany,2023-06-16,51714.08,18.48,24,Friday,0,,ordinary weekday,50804.72,1.79
Germany,2023-06-17,43771.64,19.51,24,Saturday,0,,weekend,,
Germany,2023-06-18,41202.75,21.43,24,Sunday,0,,weekend,,
Germany,2023-06-19,52081.61,22.58,24,Monday,0,,ordinary weekday,51749.13,0.64
Germany,2023-06-20,54064.40,22.95,24,Tuesday,0,,ordinary weekday,53054.89,1.90
Germany,2023-06-21,54658.33,22.72,24,Wednesday,0,,ordinary weekday,52863.33,3.40
Germany,2023-06-22,53786.92,22.63,24,Thursday,0,,ordinary weekday,51321.39,4.80
Germany,2023-06-23,51974.76,18.83,24,Friday,0,,ordinary weekday,50804.72,2.30
Germany,2023-06-24,43361.14,19.88,24,Saturday,0,,weekend,,
Germany,2023-06-25,40502.35,22.02,24,Sunday,0,,weekend,,
Germany,2023-06-26,52468.04,21.60,24,Monday,0,,ordinary weekday,51749.13,1.39
Germany,2023-06-27,53347.03,17.94,24,Tuesday,0,,ordinary weekday,53054.89,0.55
Germany,2023-06-28,52885.30,17.75,24,Wednesday,0,,ordinary weekday,52863.33,0.04
Germany,2023-06-29,53088.08,20.02,24,Thursday,0,,ordinary weekday,51321.39,3.44
Germany,2023-06-30,51790.67,18.37,24,Friday,0,,ordinary weekday,50804.72,1.94
Germany,2023-07-01,44248.74,17.65,24,Saturday,0,,weekend,,
Germany,2023-07-02,41987.07,17.54,24,Sunday,0,,weekend,,
Germany,2023-07-03,52642.18,17.28,24,Monday,0,,ordinary weekday,51515.28,2.19
Germany,2023-07-04,53739.33,18.09,24,Tuesday,0,,ordinary weekday,52522.93,2.32
Germany,2023-07-05,53759.02,17.43,24,Wednesday,0,,ordinary weekday,52371.68,2.65
Germany,2023-07-06,52212.51,17.59,24,Thursday,0,,ordinary weekday,51850.04,0.70
Germany,2023-07-07,50853.30,20.40,24,Friday,0,,ordinary weekday,50498.70,0.70
Germany,2023-07-08,43789.57,23.36,24,Saturday,0,,weekend,,
Germany,2023-07-09,41808.40,25.18,24,Sunday,0,,weekend,,
Germany,2023-07-10,52431.72,22.90,24,Monday,0,,ordinary weekday,51515.28,1.78
Germany,2023-07-11,53224.83,24.22,24,Tuesday,0,,ordinary weekday,52522.93,1.34
Germany,2023-07-12,53549.25,21.85,24,Wednesday,0,,ordinary weekday,52371.68,2.25
Germany,2023-07-13,52515.56,19.26,24,Thursday,0,,ordinary weekday,51850.04,1.28
Germany,2023-07-14,51036.70,20.52,24,Friday,0,,ordinary weekday,50498.70,1.07
Germany,2023-07-15,45320.90,24.30,24,Saturday,0,,weekend,,
Germany,2023-07-16,41188.07,21.13,24,Sunday,0,,weekend,,
Germany,2023-07-17,51128.86,19.91,24,Monday,0,,ordinary weekday,51515.28,-0.75
Germany,2023-07-18,52076.05,19.73,24,Tuesday,0,,ordinary weekday,52522.93,-0.85
Germany,2023-07-19,51514.18,19.77,24,Wednesday,0,,ordinary weekday,52371.68,-1.64
Germany,2023-07-20,51528.79,18.16,24,Thursday,0,,ordinary weekday,51850.04,-0.62
Germany,2023-07-21,49888.99,17.63,24,Friday,0,,ordinary weekday,50498.70,-1.21
Germany,2023-07-22,42231.92,17.40,24,Saturday,0,,weekend,,
Germany,2023-07-23,40828.01,19.14,24,Sunday,0,,weekend,,
Germany,2023-07-24,50897.66,19.34,24,Monday,0,,ordinary weekday,51515.28,-1.20
Germany,2023-07-25,51051.52,16.04,24,Tuesday,0,,ordinary weekday,52522.93,-2.80
Germany,2023-07-26,50664.28,15.00,24,Wednesday,0,,ordinary weekday,52371.68,-3.26
Germany,2023-07-27,51143.29,15.81,24,Thursday,0,,ordinary weekday,51850.04,-1.36
Germany,2023-07-28,50215.80,18.58,24,Friday,0,,ordinary weekday,50498.70,-0.56
Germany,2023-07-29,42764.84,19.07,24,Saturday,0,,weekend,,
Germany,2023-07-30,39845.09,18.01,24,Sunday,0,,weekend,,
Germany,2023-07-31,50475.97,17.42,24,Monday,0,,ordinary weekday,51515.28,-2.02
Germany,2023-08-01,51025.22,17.24,24,Tuesday,0,,ordinary weekday,51344.80,-0.62
Germany,2023-08-02,52061.25,17.27,24,Wednesday,0,,ordinary weekday,51470.60,1.15
Germany,2023-08-03,51829.64,17.40,24,Thursday,0,,ordinary weekday,51687.82,0.27
Germany,2023-08-04,49551.84,16.72,24,Friday,0,,ordinary weekday,50499.17,-1.88
Germany,2023-08-05,41772.88,16.31,24,Saturday,0,,weekend,,
Germany,2023-08-06,40488.91,14.79,24,Sunday,0,,weekend,,
Germany,2023-08-07,50512.20,13.92,24,Monday,0,,ordinary weekday,50550.33,-0.08
Germany,2023-08-08,50880.73,15.01,24,Tuesday,0,,ordinary weekday,51344.80,-0.90
Germany,2023-08-09,51018.85,15.72,24,Wednesday,0,,ordinary weekday,51470.60,-0.88
Germany,2023-08-10,50416.62,16.38,24,Thursday,0,,ordinary weekday,51687.82,-2.46
Germany,2023-08-11,49346.43,19.79,24,Friday,0,,ordinary weekday,50499.17,-2.28
Germany,2023-08-12,43976.64,20.72,24,Saturday,0,,weekend,,
Germany,2023-08-13,40145.91,20.29,24,Sunday,0,,weekend,,
Germany,2023-08-14,49541.04,21.87,24,Monday,0,,ordinary weekday,50550.33,-2.00
Germany,2023-08-15,50389.77,22.53,24,Tuesday,0,,ordinary weekday,51344.80,-1.86
Germany,2023-08-16,50859.81,20.85,24,Wednesday,0,,ordinary weekday,51470.60,-1.19
Germany,2023-08-17,51736.47,20.50,24,Thursday,0,,ordinary weekday,51687.82,0.09
Germany,2023-08-18,50864.54,22.19,24,Friday,0,,ordinary weekday,50499.17,0.72
Germany,2023-08-19,44411.27,24.19,24,Saturday,0,,weekend,,
Germany,2023-08-20,40789.54,23.19,24,Sunday,0,,weekend,,
Germany,2023-08-21,51265.17,22.65,24,Monday,0,,ordinary weekday,50550.33,1.41
Germany,2023-08-22,52271.28,22.18,24,Tuesday,0,,ordinary weekday,51344.80,1.80
Germany,2023-08-23,51729.01,21.19,24,Wednesday,0,,ordinary weekday,51470.60,0.50
Germany,2023-08-24,52569.01,22.00,24,Thursday,0,,ordinary weekday,51687.82,1.70
Germany,2023-08-25,52233.85,21.59,24,Friday,0,,ordinary weekday,50499.17,3.44
Germany,2023-08-26,43945.77,18.88,24,Saturday,0,,weekend,,
Germany,2023-08-27,40557.70,16.58,24,Sunday,0,,weekend,,
Germany,2023-08-28,50882.92,14.94,24,Monday,0,,ordinary weekday,50550.33,0.66
Germany,2023-08-29,52156.98,14.36,24,Tuesday,0,,ordinary weekday,51344.80,1.58
Germany,2023-08-30,51684.08,14.74,24,Wednesday,0,,ordinary weekday,51470.60,0.41
Germany,2023-08-31,51887.39,14.34,24,Thursday,0,,ordinary weekday,51687.82,0.39
Germany,2023-09-01,51979.21,16.06,24,Friday,0,,ordinary weekday,52186.05,-0.40
Germany,2023-09-02,43173.71,17.63,24,Saturday,0,,weekend,,
Germany,2023-09-03,40546.74,17.49,24,Sunday,0,,weekend,,
Germany,2023-09-04,50280.92,18.12,24,Monday,0,,ordinary weekday,51917.32,-3.15
Germany,2023-09-05,52268.99,19.98,24,Tuesday,0,,ordinary weekday,53103.95,-1.57
Germany,2023-09-06,52543.10,20.19,24,Wednesday,0,,ordinary weekday,53298.61,-1.42
Germany,2023-09-07,52977.79,20.65,24,Thursday,0,,ordinary weekday,53508.47,-0.99
Germany,2023-09-08,52017.73,21.01,24,Friday,0,,ordinary weekday,52186.05,-0.32
Germany,2023-09-09,44548.86,21.35,24,Saturday,0,,weekend,,
Germany,2023-09-10,41325.57,21.71,24,Sunday,0,,weekend,,
Germany,2023-09-11,52458.44,22.19,24,Monday,0,,ordinary weekday,51917.32,1.04
Germany,2023-09-12,54530.67,21.15,24,Tuesday,0,,ordinary weekday,53103.95,2.69
Germany,2023-09-13,54726.86,18.17,24,Wednesday,0,,ordinary weekday,53298.61,2.68
Germany,2023-09-14,52921.03,15.52,24,Thursday,0,,ordinary weekday,53508.47,-1.10
Germany,2023-09-15,51594.28,16.65,24,Friday,0,,ordinary weekday,52186.05,-1.13
Germany,2023-09-16,44176.43,18.97,24,Saturday,0,,weekend,,
Germany,2023-09-17,41218.83,20.37,24,Sunday,0,,weekend,,
Germany,2023-09-18,53414.76,19.77,24,Monday,0,,ordinary weekday,51917.32,2.88
Germany,2023-09-19,52828.07,17.19,24,Tuesday,0,,ordinary weekday,53103.95,-0.52
Germany,2023-09-20,52743.76,18.37,24,Wednesday,0,,ordinary weekday,53298.61,-1.04
Germany,2023-09-21,54345.91,19.09,24,Thursday,0,,ordinary weekday,53508.47,1.57
Germany,2023-09-22,52453.51,15.42,24,Friday,0,,ordinary weekday,52186.05,0.51
Germany,2023-09-23,43992.40,13.45,24,Saturday,0,,weekend,,
Germany,2023-09-24,40187.99,13.39,24,Sunday,0,,weekend,,
Germany,2023-09-25,51515.16,14.47,24,Monday,0,,ordinary weekday,51917.32,-0.77
Germany,2023-09-26,52788.08,15.65,24,Tuesday,0,,ordinary weekday,53103.95,-0.59
Germany,2023-09-27,53180.71,17.14,24,Wednesday,0,,ordinary weekday,53298.61,-0.22
Germany,2023-09-28,53789.17,18.34,24,Thursday,0,,ordinary weekday,53508.47,0.52
Germany,2023-09-29,52885.53,18.11,24,Friday,0,,ordinary weekday,52186.05,1.34
Germany,2023-09-30,44779.09,15.30,24,Saturday,0,,weekend,,
Germany,2023-10-01,40683.50,15.71,24,Sunday,0,,weekend,,
Germany,2023-10-02,47165.88,17.91,24,Monday,0,,ordinary weekday,53212.06,-11.36
Germany,2023-10-03,44129.65,17.36,24,Tuesday,1,German Unity Day,weekday public holiday,55914.43,-21.08
Germany,2023-10-04,53120.84,13.65,24,Wednesday,0,,ordinary weekday,55804.33,-4.81
Germany,2023-10-05,54968.44,13.20,24,Thursday,0,,ordinary weekday,56986.46,-3.54
Germany,2023-10-06,53892.68,13.41,24,Friday,0,,ordinary weekday,55582.93,-3.04
Germany,2023-10-07,46256.35,15.05,24,Saturday,0,,weekend,,
Germany,2023-10-08,42044.27,14.59,24,Sunday,0,,weekend,,
Germany,2023-10-09,53393.91,14.96,24,Monday,0,,ordinary weekday,53212.06,0.34
Germany,2023-10-10,54991.41,16.14,24,Tuesday,0,,ordinary weekday,55914.43,-1.65
Germany,2023-10-11,55259.36,17.68,24,Wednesday,0,,ordinary weekday,55804.33,-0.98
Germany,2023-10-12,56371.89,16.17,24,Thursday,0,,ordinary weekday,56986.46,-1.08
Germany,2023-10-13,54557.16,18.23,24,Friday,0,,ordinary weekday,55582.93,-1.85
Germany,2023-10-14,46749.00,14.18,24,Saturday,0,,weekend,,
Germany,2023-10-15,45144.15,8.25,24,Sunday,0,,weekend,,
Germany,2023-10-16,55379.41,6.84,24,Monday,0,,ordinary weekday,53212.06,4.07
Germany,2023-10-17,56547.64,7.31,24,Tuesday,0,,ordinary weekday,55914.43,1.13
Germany,2023-10-18,57501.23,7.99,24,Wednesday,0,,ordinary weekday,55804.33,3.04
Germany,2023-10-19,58474.44,11.64,24,Thursday,0,,ordinary weekday,56986.46,2.61
Germany,2023-10-20,57151.97,11.27,24,Friday,0,,ordinary weekday,55582.93,2.82
Germany,2023-10-21,47403.56,12.63,24,Saturday,0,,weekend,,
Germany,2023-10-22,44696.34,11.88,24,Sunday,0,,weekend,,
Germany,2023-10-23,55637.46,10.77,24,Monday,0,,ordinary weekday,53212.06,4.56
Germany,2023-10-24,57861.81,11.20,24,Tuesday,0,,ordinary weekday,55914.43,3.48
Germany,2023-10-25,57335.86,10.28,24,Wednesday,0,,ordinary weekday,55804.33,2.74
Germany,2023-10-26,58131.07,10.41,24,Thursday,0,,ordinary weekday,56986.46,2.01
Germany,2023-10-27,56729.91,9.78,24,Friday,0,,ordinary weekday,55582.93,2.06
Germany,2023-10-28,47694.93,10.14,24,Saturday,0,,weekend,,
Germany,2023-10-29,46501.05,12.26,25,Sunday,0,,weekend,,
Germany,2023-10-30,54483.64,12.44,24,Monday,0,,ordinary weekday,53212.06,2.39
Germany,2023-10-31,54256.88,10.39,24,Tuesday,0,,ordinary weekday,55914.43,-2.96
Germany,2023-11-01,49802.97,10.84,24,Wednesday,0,,ordinary weekday,59135.18,-15.78
Germany,2023-11-02,57562.44,10.33,24,Thursday,0,,ordinary weekday,60830.67,-5.37
Germany,2023-11-03,56570.29,8.10,24,Friday,0,,ordinary weekday,58967.47,-4.07
Germany,2023-11-04,50045.15,7.81,24,Saturday,0,,weekend,,
Germany,2023-11-05,46681.86,9.33,24,Sunday,0,,weekend,,
Germany,2023-11-06,58455.82,9.44,24,Monday,0,,ordinary weekday,59138.66,-1.15
Germany,2023-11-07,59680.43,8.17,24,Tuesday,0,,ordinary weekday,61064.95,-2.27
Germany,2023-11-08,60416.92,7.89,24,Wednesday,0,,ordinary weekday,59135.18,2.17
Germany,2023-11-09,60489.31,8.11,24,Thursday,0,,ordinary weekday,60830.67,-0.56
Germany,2023-11-10,58826.52,7.19,24,Friday,0,,ordinary weekday,58967.47,-0.24
Germany,2023-11-11,49778.70,5.70,24,Saturday,0,,weekend,,
Germany,2023-11-12,47161.04,5.20,24,Sunday,0,,weekend,,
Germany,2023-11-13,58810.49,8.38,24,Monday,0,,ordinary weekday,59138.66,-0.55
Germany,2023-11-14,60078.20,10.34,24,Tuesday,0,,ordinary weekday,61064.95,-1.62
